,Precio,Localidad,Robo_Personas,Homicidios,Promedio
2075,410333760,CHAPINERO,5578,6,1242553621.6074767
2076,750000000,USAQUEN,5376,29,738350161.5709343
2077,2690000000,CHAPINERO,5578,6,1242553621.6074767
2078,1070000000,USAQUEN,5376,29,738350161.5709343
2079,602150000,FONTIBON,4739,21,517802019.0185185
2080,924264000,CHAPINERO,5578,6,1242553621.6074767
2081,1669754400,CHAPINERO,5578,6,1242553621.6074767
2082,384660000,FONTIBON,4739,21,517802019.0185185
2083,1100000000,USAQUEN,5376,29,738350161.5709343
2084,320000000,USAQUEN,5376,29,738350161.5709343
2085,410000000,CHAPINERO,5578,6,1242553621.6074767
2086,1390000000,USAQUEN,5376,29,738350161.5709343
2087,400000000,TEUSAQUILLO,3506,9,769561842.9627907
2088,18000000000,BARRIOS UNIDOS,2975,10,1026022394.9523809
2089,1650000000,CHAPINERO,5578,6,1242553621.6074767
2090,680000000,CHAPINERO,5578,6,1242553621.6074767
2091,225000000,ENGATIVA,8151,32,458086704.67836255
2092,210000000,SUBA,7567,43,553298142.682
2093,380000000,BARRIOS UNIDOS,2975,10,1026022394.9523809
2094,361888000,CHAPINERO,5578,6,1242553621.6074767
2095,260000000,ENGATIVA,8151,32,458086704.67836255
2096,890000000,CHAPINERO,5578,6,1242553621.6074767
2097,456090000,FONTIBON,4739,21,517802019.0185185
2098,1200000000,CHAPINERO,5578,6,1242553621.6074767
2099,598302785,CHAPINERO,5578,6,1242553621.6074767
2100,510000000,USAQUEN,5376,29,738350161.5709343
2101,354180000,ENGATIVA,8151,32,458086704.67836255
2102,280000000,ENGATIVA,8151,32,458086704.67836255
2103,250000000,ENGATIVA,8151,32,458086704.67836255
2104,497814000,CHAPINERO,5578,6,1242553621.6074767
2105,1070000000,CHAPINERO,5578,6,1242553621.6074767
2106,688997000,FONTIBON,4739,21,517802019.0185185
2107,439000000,CHAPINERO,5578,6,1242553621.6074767
2108,550000000,USAQUEN,5376,29,738350161.5709343
2109,870000000,BARRIOS UNIDOS,2975,10,1026022394.9523809
2110,235000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2111,150000000,TUNJUELITO,1736,21,393875731.4285714
2112,65000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2113,11000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2114,140000000,TUNJUELITO,1736,21,393875731.4285714
2115,150000000,TUNJUELITO,1736,21,393875731.4285714
2116,10000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2117,320000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2118,550000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2119,200000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2120,650000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2121,600000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2122,185000000,TUNJUELITO,1736,21,393875731.4285714
2123,1964171080,TUNJUELITO,1736,21,393875731.4285714
2124,350000000,KENNEDY,8439,136,358982497.65319866
2125,170000000,PUENTE ARANDA,3778,16,491002012.08870965
2126,700000000,BOSA,4422,85,203228289.84242424
2127,265000000,BOSA,4422,85,203228289.84242424
2128,250000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2129,120000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2130,120000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2131,450000000,TUNJUELITO,1736,21,393875731.4285714
2132,560000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2133,195000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2134,649000000,PUENTE ARANDA,3778,16,491002012.08870965
2135,670000000,TUNJUELITO,1736,21,393875731.4285714
2136,495000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2137,1200000000,PUENTE ARANDA,3778,16,491002012.08870965
2138,295000000,TUNJUELITO,1736,21,393875731.4285714
2139,207000000,PUENTE ARANDA,3778,16,491002012.08870965
2140,150500000,CIUDAD BOLIVAR,3591,156,270552487.283237
2141,300000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2142,380000000,BOSA,4422,85,203228289.84242424
2143,295000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2144,180000000,TUNJUELITO,1736,21,393875731.4285714
2145,189000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2146,150000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2147,183000000,TUNJUELITO,1736,21,393875731.4285714
2148,255000000,KENNEDY,8439,136,358982497.65319866
2149,90000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2150,130000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2151,248000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2152,247000000,TUNJUELITO,1736,21,393875731.4285714
2153,320000000,BOSA,4422,85,203228289.84242424
2154,450000000,PUENTE ARANDA,3778,16,491002012.08870965
2155,420000000,BOSA,4422,85,203228289.84242424
2156,410684047,ANTONIO NARIÑO,1788,11,457645172.7058824
2157,350000000,KENNEDY,8439,136,358982497.65319866
2158,398791218,ANTONIO NARIÑO,1788,11,457645172.7058824
2159,389904269,ANTONIO NARIÑO,1788,11,457645172.7058824
2160,401401217,ANTONIO NARIÑO,1788,11,457645172.7058824
2161,402842621,ANTONIO NARIÑO,1788,11,457645172.7058824
2162,407416786,ANTONIO NARIÑO,1788,11,457645172.7058824
2163,407155405,ANTONIO NARIÑO,1788,11,457645172.7058824
2164,406371263,ANTONIO NARIÑO,1788,11,457645172.7058824
2165,394478434,ANTONIO NARIÑO,1788,11,457645172.7058824
2166,230000000,KENNEDY,8439,136,358982497.65319866
2167,393040049,ANTONIO NARIÑO,1788,11,457645172.7058824
2168,411468189,ANTONIO NARIÑO,1788,11,457645172.7058824
2169,368420000,ANTONIO NARIÑO,1788,11,457645172.7058824
2170,305200000,ANTONIO NARIÑO,1788,11,457645172.7058824
2171,398529837,ANTONIO NARIÑO,1788,11,457645172.7058824
2172,323730000,ANTONIO NARIÑO,1788,11,457645172.7058824
2173,150000000,KENNEDY,8439,136,358982497.65319866
2174,321550000,ANTONIO NARIÑO,1788,11,457645172.7058824
2175,402058479,ANTONIO NARIÑO,1788,11,457645172.7058824
2176,368365650,ANTONIO NARIÑO,1788,11,457645172.7058824
2177,403104002,ANTONIO NARIÑO,1788,11,457645172.7058824
2178,180000000,KENNEDY,8439,136,358982497.65319866
2179,160000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2180,50000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2181,150000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2182,160000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2183,175000000,TUNJUELITO,1736,21,393875731.4285714
2184,233000000,TUNJUELITO,1736,21,393875731.4285714
2185,450000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2186,55000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2187,260000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2188,160000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2189,140000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2190,400000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2191,800000000,PUENTE ARANDA,3778,16,491002012.08870965
2192,420000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2193,165000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2194,170000000,BOSA,4422,85,203228289.84242424
2195,330000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2196,360000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2197,155000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2198,11500000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2199,20000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2200,218000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2201,270000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2202,240000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2203,179000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2204,569000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2205,2060000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2206,550000000,PUENTE ARANDA,3778,16,491002012.08870965
2207,150000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2208,630000000,KENNEDY,8439,136,358982497.65319866
2209,390000000,KENNEDY,8439,136,358982497.65319866
2210,125000000,KENNEDY,8439,136,358982497.65319866
2211,126000000,PUENTE ARANDA,3778,16,491002012.08870965
2212,213000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2213,590000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2214,390000000,PUENTE ARANDA,3778,16,491002012.08870965
2215,244999000,BOSA,4422,85,203228289.84242424
2216,180000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2217,145000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2218,650000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2219,450000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2220,440000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2221,480000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2222,198000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2223,650000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2224,360000000,KENNEDY,8439,136,358982497.65319866
2225,198000000,PUENTE ARANDA,3778,16,491002012.08870965
2226,330000000,PUENTE ARANDA,3778,16,491002012.08870965
2227,220000000,KENNEDY,8439,136,358982497.65319866
2228,130000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2229,250000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2230,260000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2231,10000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2232,320000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2233,190000000,KENNEDY,8439,136,358982497.65319866
2234,400000000,BOSA,4422,85,203228289.84242424
2235,400000000,KENNEDY,8439,136,358982497.65319866
2236,120000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2237,2500000000,KENNEDY,8439,136,358982497.65319866
2238,265000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2239,195000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2240,155000000,TUNJUELITO,1736,21,393875731.4285714
2241,690000000,PUENTE ARANDA,3778,16,491002012.08870965
2242,100000000,TUNJUELITO,1736,21,393875731.4285714
2243,410000000,KENNEDY,8439,136,358982497.65319866
2244,310000000,KENNEDY,8439,136,358982497.65319866
2245,365000000,KENNEDY,8439,136,358982497.65319866
2246,215000000,BOSA,4422,85,203228289.84242424
2247,390000000,KENNEDY,8439,136,358982497.65319866
2248,260000000,BOSA,4422,85,203228289.84242424
2249,340000000,KENNEDY,8439,136,358982497.65319866
2250,370000000,TUNJUELITO,1736,21,393875731.4285714
2251,330000000,KENNEDY,8439,136,358982497.65319866
2252,285000000,KENNEDY,8439,136,358982497.65319866
2253,300000000,KENNEDY,8439,136,358982497.65319866
2254,380000000,KENNEDY,8439,136,358982497.65319866
2255,540000000,KENNEDY,8439,136,358982497.65319866
2256,410000000,BOSA,4422,85,203228289.84242424
2257,250000000,KENNEDY,8439,136,358982497.65319866
2258,225000000,BOSA,4422,85,203228289.84242424
2259,170000000,BOSA,4422,85,203228289.84242424
2260,150000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2261,38000000,TUNJUELITO,1736,21,393875731.4285714
2262,140000000,BOSA,4422,85,203228289.84242424
2263,350000000,TUNJUELITO,1736,21,393875731.4285714
2264,590000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2265,260000000,KENNEDY,8439,136,358982497.65319866
2266,360000000,BOSA,4422,85,203228289.84242424
2267,350000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2268,135000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2269,370000000,BOSA,4422,85,203228289.84242424
2270,248000000,PUENTE ARANDA,3778,16,491002012.08870965
2271,272100000,CIUDAD BOLIVAR,3591,156,270552487.283237
2272,299100000,CIUDAD BOLIVAR,3591,156,270552487.283237
2273,180000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2274,85000000,TUNJUELITO,1736,21,393875731.4285714
2275,130000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2276,279047000,KENNEDY,8439,136,358982497.65319866
2277,250000000,BOSA,4422,85,203228289.84242424
2278,590000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2279,590000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2280,350000000,BOSA,4422,85,203228289.84242424
2281,149000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2282,430000000,BOSA,4422,85,203228289.84242424
2283,120000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2284,750000000,PUENTE ARANDA,3778,16,491002012.08870965
2285,430000000,KENNEDY,8439,136,358982497.65319866
2286,750000000,PUENTE ARANDA,3778,16,491002012.08870965
2287,165000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2288,850000000,TUNJUELITO,1736,21,393875731.4285714
2289,260000000,BOSA,4422,85,203228289.84242424
2290,350000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2291,350000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2292,400000000,KENNEDY,8439,136,358982497.65319866
2293,144990000,CIUDAD BOLIVAR,3591,156,270552487.283237
2294,160000000,KENNEDY,8439,136,358982497.65319866
2295,300000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2296,180000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2297,250000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2298,150000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2299,30000000,TUNJUELITO,1736,21,393875731.4285714
2300,370000000,KENNEDY,8439,136,358982497.65319866
2301,420000000,KENNEDY,8439,136,358982497.65319866
2302,230000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2303,202000000,KENNEDY,8439,136,358982497.65319866
2304,350000000,PUENTE ARANDA,3778,16,491002012.08870965
2305,380000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2306,350000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2307,600000000,TUNJUELITO,1736,21,393875731.4285714
2308,260000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2309,410000000,TUNJUELITO,1736,21,393875731.4285714
2310,470000000,KENNEDY,8439,136,358982497.65319866
2311,210000000,TUNJUELITO,1736,21,393875731.4285714
2312,100200300,CIUDAD BOLIVAR,3591,156,270552487.283237
2313,380000000,BOSA,4422,85,203228289.84242424
2314,315000000,BOSA,4422,85,203228289.84242424
2315,510000000,KENNEDY,8439,136,358982497.65319866
2316,660000000,TUNJUELITO,1736,21,393875731.4285714
2317,252000000,KENNEDY,8439,136,358982497.65319866
2318,220000000,KENNEDY,8439,136,358982497.65319866
2319,320000000,KENNEDY,8439,136,358982497.65319866
2320,273000000,BOSA,4422,85,203228289.84242424
2321,140000000,BOSA,4422,85,203228289.84242424
2322,740000000,PUENTE ARANDA,3778,16,491002012.08870965
2323,330000000,BOSA,4422,85,203228289.84242424
2324,158000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2325,180000000,KENNEDY,8439,136,358982497.65319866
2326,550000000,KENNEDY,8439,136,358982497.65319866
2327,210000000,BOSA,4422,85,203228289.84242424
2328,350000000,KENNEDY,8439,136,358982497.65319866
2329,398000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2330,210000000,KENNEDY,8439,136,358982497.65319866
2331,170000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2332,435000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2333,850000000,PUENTE ARANDA,3778,16,491002012.08870965
2334,240000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2335,1100000000,BOSA,4422,85,203228289.84242424
2336,220000000,KENNEDY,8439,136,358982497.65319866
2337,150000000,KENNEDY,8439,136,358982497.65319866
2338,230000000,PUENTE ARANDA,3778,16,491002012.08870965
2339,140000000,KENNEDY,8439,136,358982497.65319866
2340,130000000,KENNEDY,8439,136,358982497.65319866
2341,320000000,KENNEDY,8439,136,358982497.65319866
2342,340000000,KENNEDY,8439,136,358982497.65319866
2343,450000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2344,110000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2345,600000000,TUNJUELITO,1736,21,393875731.4285714
2346,250000000,KENNEDY,8439,136,358982497.65319866
2347,575000000,KENNEDY,8439,136,358982497.65319866
2348,350000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2349,260000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2350,140000000,BOSA,4422,85,203228289.84242424
2351,220000000,KENNEDY,8439,136,358982497.65319866
2352,605000000,KENNEDY,8439,136,358982497.65319866
2353,260000000,KENNEDY,8439,136,358982497.65319866
2354,280000000,PUENTE ARANDA,3778,16,491002012.08870965
2355,175000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2356,120000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2357,550000000,KENNEDY,8439,136,358982497.65319866
2358,380000000,BOSA,4422,85,203228289.84242424
2359,140000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2360,350000000,KENNEDY,8439,136,358982497.65319866
2361,300000000,KENNEDY,8439,136,358982497.65319866
2362,800000000,KENNEDY,8439,136,358982497.65319866
2363,230000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2364,500000000,PUENTE ARANDA,3778,16,491002012.08870965
2365,400000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2366,900000000,PUENTE ARANDA,3778,16,491002012.08870965
2367,265000000,KENNEDY,8439,136,358982497.65319866
2368,120000000,KENNEDY,8439,136,358982497.65319866
2369,150000000,KENNEDY,8439,136,358982497.65319866
2370,800000000,KENNEDY,8439,136,358982497.65319866
2371,350000000,BOSA,4422,85,203228289.84242424
2372,500000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2373,400000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2374,140000000,BOSA,4422,85,203228289.84242424
2375,180000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2376,850000000,KENNEDY,8439,136,358982497.65319866
2377,190000000,TUNJUELITO,1736,21,393875731.4285714
2378,980000000,PUENTE ARANDA,3778,16,491002012.08870965
2379,140000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2380,145000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2381,220000000,KENNEDY,8439,136,358982497.65319866
2382,280000000,TUNJUELITO,1736,21,393875731.4285714
2383,330000000,TUNJUELITO,1736,21,393875731.4285714
2384,550000000,BOSA,4422,85,203228289.84242424
2385,320000000,KENNEDY,8439,136,358982497.65319866
2386,145000000,BOSA,4422,85,203228289.84242424
2387,190000000,KENNEDY,8439,136,358982497.65319866
2388,700000000,KENNEDY,8439,136,358982497.65319866
2389,850000000,TUNJUELITO,1736,21,393875731.4285714
2390,750000000,KENNEDY,8439,136,358982497.65319866
2391,170000000,BOSA,4422,85,203228289.84242424
2392,140000000,TUNJUELITO,1736,21,393875731.4285714
2393,480000000,TUNJUELITO,1736,21,393875731.4285714
2394,290000000,BOSA,4422,85,203228289.84242424
2395,450000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2396,155000000,BOSA,4422,85,203228289.84242424
2397,350000000,KENNEDY,8439,136,358982497.65319866
2398,150000000,BOSA,4422,85,203228289.84242424
2399,120000000,KENNEDY,8439,136,358982497.65319866
2400,435000000,KENNEDY,8439,136,358982497.65319866
2401,3500000000,KENNEDY,8439,136,358982497.65319866
2402,450000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2403,1800000000,KENNEDY,8439,136,358982497.65319866
2404,480000000,KENNEDY,8439,136,358982497.65319866
2405,150000000,KENNEDY,8439,136,358982497.65319866
2406,210000000,PUENTE ARANDA,3778,16,491002012.08870965
2407,500000000,PUENTE ARANDA,3778,16,491002012.08870965
2408,290000000,KENNEDY,8439,136,358982497.65319866
2409,80000000,BOSA,4422,85,203228289.84242424
2410,157500000,KENNEDY,8439,136,358982497.65319866
2411,202000000,KENNEDY,8439,136,358982497.65319866
2412,207000000,PUENTE ARANDA,3778,16,491002012.08870965
2413,150000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2414,340000000,PUENTE ARANDA,3778,16,491002012.08870965
2415,190000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2416,260000000,KENNEDY,8439,136,358982497.65319866
2417,380000000,KENNEDY,8439,136,358982497.65319866
2418,670000000,PUENTE ARANDA,3778,16,491002012.08870965
2419,400000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2420,700000000,KENNEDY,8439,136,358982497.65319866
2421,187000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2422,160000000,KENNEDY,8439,136,358982497.65319866
2423,550000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2424,220000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2425,370000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2426,145000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2427,350000000,BOSA,4422,85,203228289.84242424
2428,750000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2429,380000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2430,850000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2431,155000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2432,450000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2433,1800000000,KENNEDY,8439,136,358982497.65319866
2434,185000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2435,440000000,TUNJUELITO,1736,21,393875731.4285714
2436,490000000,TUNJUELITO,1736,21,393875731.4285714
2437,175000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2438,180000000,TUNJUELITO,1736,21,393875731.4285714
2439,260000000,TUNJUELITO,1736,21,393875731.4285714
2440,135000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2441,430000000,TUNJUELITO,1736,21,393875731.4285714
2442,165000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2443,155000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2444,100000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2445,195000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2446,900000000,TUNJUELITO,1736,21,393875731.4285714
2447,265000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2448,160000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2449,100000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2450,395000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2451,250000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2452,125000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2453,210000000,BOSA,4422,85,203228289.84242424
2454,250000000,TUNJUELITO,1736,21,393875731.4285714
2455,360000000,TUNJUELITO,1736,21,393875731.4285714
2456,100000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2457,580000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2458,180000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2459,650000000,KENNEDY,8439,136,358982497.65319866
2460,420000000,KENNEDY,8439,136,358982497.65319866
2461,2900000000,TUNJUELITO,1736,21,393875731.4285714
2462,150000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2463,148000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2464,150000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2465,335000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2466,370000000,BOSA,4422,85,203228289.84242424
2467,145000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2468,130000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2469,450000000,TUNJUELITO,1736,21,393875731.4285714
2470,320000000,TUNJUELITO,1736,21,393875731.4285714
2471,320000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2472,175000000,TUNJUELITO,1736,21,393875731.4285714
2473,135000000,BOSA,4422,85,203228289.84242424
2474,780000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2475,360000000,KENNEDY,8439,136,358982497.65319866
2476,330000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2477,380000000,KENNEDY,8439,136,358982497.65319866
2478,320000000,KENNEDY,8439,136,358982497.65319866
2479,350000000,PUENTE ARANDA,3778,16,491002012.08870965
2480,265000000,PUENTE ARANDA,3778,16,491002012.08870965
2481,370000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2482,370000000,KENNEDY,8439,136,358982497.65319866
2483,159000000,TUNJUELITO,1736,21,393875731.4285714
2484,380000000,KENNEDY,8439,136,358982497.65319866
2485,550000000,PUENTE ARANDA,3778,16,491002012.08870965
2486,195000000,KENNEDY,8439,136,358982497.65319866
2487,465000000,KENNEDY,8439,136,358982497.65319866
2488,490000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2489,1400000000,KENNEDY,8439,136,358982497.65319866
2490,94000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2491,310000000,PUENTE ARANDA,3778,16,491002012.08870965
2492,290000000,TUNJUELITO,1736,21,393875731.4285714
2493,650000000,KENNEDY,8439,136,358982497.65319866
2494,320000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2495,295000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2496,500000000,TUNJUELITO,1736,21,393875731.4285714
2497,235000000,BOSA,4422,85,203228289.84242424
2498,270000000,KENNEDY,8439,136,358982497.65319866
2499,1150000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2500,320000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2501,160000000,KENNEDY,8439,136,358982497.65319866
2502,350000000,KENNEDY,8439,136,358982497.65319866
2503,550000000,PUENTE ARANDA,3778,16,491002012.08870965
2504,1150000000,KENNEDY,8439,136,358982497.65319866
2505,750000000,KENNEDY,8439,136,358982497.65319866
2506,620638000,PUENTE ARANDA,3778,16,491002012.08870965
2507,550000000,SANTA FE,3255,36,489554305.51376146
2508,400000000,CANDELARIA,665,6,930249592.6829268
2509,701490000,FONTIBON,4739,21,517802019.0185185
2510,1100000000,KENNEDY,8439,136,358982497.65319866
2511,599999999,PUENTE ARANDA,3778,16,491002012.08870965
2512,450000000,PUENTE ARANDA,3778,16,491002012.08870965
2513,469974000,CANDELARIA,665,6,930249592.6829268
2514,1000000000,TEUSAQUILLO,3506,9,769561842.9627907
2515,600000000,TUNJUELITO,1736,21,393875731.4285714
2516,700000000,KENNEDY,8439,136,358982497.65319866
2517,316630000,FONTIBON,4739,21,517802019.0185185
2518,649029941,SANTA FE,3255,36,489554305.51376146
2519,440000000,TEUSAQUILLO,3506,9,769561842.9627907
2520,165000000,TEUSAQUILLO,3506,9,769561842.9627907
2521,1278358000,FONTIBON,4739,21,517802019.0185185
2522,850000000,PUENTE ARANDA,3778,16,491002012.08870965
2523,567188326,FONTIBON,4739,21,517802019.0185185
2524,787410000,FONTIBON,4739,21,517802019.0185185
2525,550000000,PUENTE ARANDA,3778,16,491002012.08870965
2526,210000000,SAN CRISTOBAL,2365,48,253686792.66363636
2527,950000000,PUENTE ARANDA,3778,16,491002012.08870965
2528,260000000,LOS MARTIRES,2849,54,559323809.5238096
2529,160000000,SAN CRISTOBAL,2365,48,253686792.66363636
2530,730000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2531,350000000,PUENTE ARANDA,3778,16,491002012.08870965
2532,120000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2533,930000000,PUENTE ARANDA,3778,16,491002012.08870965
2534,720000000,PUENTE ARANDA,3778,16,491002012.08870965
2535,620000000,SANTA FE,3255,36,489554305.51376146
2536,385000000,PUENTE ARANDA,3778,16,491002012.08870965
2537,205000000,CANDELARIA,665,6,930249592.6829268
